,Feature name,Optimal AUC @ 50%,Above threshold
1294,log-sigma-1-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.8194777911164466,0
1295,wavelet-HLL_glcm_ClusterTendency,0.8194077207826547,1
1296,wavelet-HHL_glcm_InverseVariance,0.8193440082644627,0
1297,wavelet-HLH_glszm_SmallAreaLowGrayLevelEmphasis,0.8183844741673223,1
1298,wavelet-LHL_glcm_MaximumProbability,0.8181153058238221,1
1299,original_gldm_DependenceVariance,0.8179723502304147,1
1300,original_glrlm_RunPercentage,0.8179660169915043,1
1301,original_firstorder_Maximum,0.8168904958677686,1
1302,wavelet-HHH_gldm_HighGrayLevelEmphasis,0.8168677727501258,0
1303,wavelet-HHH_gldm_LowGrayLevelEmphasis,0.8168677727501258,1
1304,wavelet-LLL_firstorder_Maximum,0.816836262719704,0
1305,original_gldm_DependenceNonUniformityNormalized,0.8167141500474834,1
1306,wavelet-HLH_glrlm_RunVariance,0.814831945729263,0
1307,wavelet-LLL_firstorder_10Percentile,0.801470588235294,0
1308,wavelet-LLL_firstorder_Median,0.7900363967242948,0
1309,original_firstorder_90Percentile,0.787281683833408,0
1310,original_firstorder_Mean,0.7859417652411284,0
1311,wavelet-LLL_firstorder_Mean,0.7859417652411284,0
1312,original_firstorder_Median,0.785375118708452,0
1313,wavelet-LLL_firstorder_90Percentile,0.7823655913978494,0
1314,original_firstorder_RootMeanSquared,0.7789498359118612,0
1315,wavelet-LLL_firstorder_RootMeanSquared,0.7709503745318352,1
